.
Acinonyx_jubatus
Ailuropoda_melanoleuca
Ailurus_fulgens
Aonyx_capensis
Aonyx_cinerea
Arctictis_binturong
Arctodus_simus
Arctogalidia_trivirgata
Arctonyx_collaris
Atelocynus_microtis
Atilax_paludinosus
Bassaricyon_alleni
Bassaricyon_gabbii
Bassaricyon_medius
Bassaricyon_neblina
Bassariscus_astutus
Bassariscus_sumichrasti
Bdeogale_jacksoni
Bdeogale_nigripes
Canis_adustus
Canis_aureus
Canis_latrans
Canis_lupus
Canis_mesomelas
Canis_simensis
Caracal_aurata
Caracal_caracal
Leptailurus_serval
Cerdocyon_thous
Chrotogale_owstoni
Chrysocyon_brachyurus
Civettictis_civetta
Conepatus_chinga
Conepatus_mesoleucus
Conepatus_semistriatus
Crocuta_crocuta
Crossarchus_alexandri
Crossarchus_ansorgei
Crossarchus_obscurus
Crossarchus_platycephalus
Cryptoprocta_ferox
Cuon_alpinus
Cynictis_penicillata
Cynogale_bennettii
Diplogale_hosei
Dusicyon_australis
Eira_barbara
Enhydra_lutris
Eupleres_goudotii
Felis_bieti
Felis_chaus
Felis_lybica
Felis_margarita
Felis_nigripes
Felis_silvestris
Fossa_fossana
Galerella_nigrata
Galerella_pulverulenta
Galerella_sanguinea
Galictis_cuja
Galictis_vittata
Galidia_elegans
Galidictis_fasciata
Genetta_angolensis
Genetta_bourloni
Genetta_cristata
Genetta_genetta
Genetta_johnstoni
Genetta_maculata
Genetta_pardina
Genetta_poensis
Genetta_schoutedeni
Genetta_servalina
Genetta_thierryi
Genetta_tigrina
Genetta_victoriae
Gulo_gulo
Helarctos_malayanus
Helogale_hirtula
Helogale_parvula
Hemigalus_derbyanus
Herpestes_auropunctatus
Herpestes_brachyurus
Herpestes_edwardsii
Herpestes_fuscus
Herpestes_ichneumon
Herpestes_javanicus
Herpestes_naso
Herpestes_semitorquatus
Herpestes_smithii
Herpestes_urva
Herpestes_vitticollis
Homotherium_serum
Hyaena_hyaena
Hydrictis_maculicollis
Ichneumia_albicauda
Ictonyx_libyca
Ictonyx_striatus
Leopardus_colocolo
Leopardus_geoffroyi
Leopardus_guigna
Leopardus_jacobita
Leopardus_pardalis
Leopardus_tigrinus
Leopardus_wiedii
Liberiictis_kuhni
Lontra_canadensis
Lontra_felina
Lontra_longicaudis
Lontra_provocax
Lutra_lutra
Lutra_sumatrana
Lutrogale_perspicillata
Lycaon_pictus
Lyncodon_patagonicus
Lynx_canadensis
Lynx_lynx
Lynx_pardinus
Lynx_rufus
Macrogalidia_musschenbroekii
Martes_americana
Martes_flavigula
Martes_foina
Martes_martes
Martes_melampus
Martes_pennanti
Martes_zibellina
Meles_anakuma
Meles_leucurus
Meles_meles
Mellivora_capensis
Melogale_cucphuongensis
Melogale_moschata
Melogale_personata
Melursus_ursinus
Mephitis_macroura
Mephitis_mephitis
Miracinonyx_trumani
Mungos_mungo
Mungotictis_decemlineata
Mustela_africana
Mustela_altaica
Mustela_erminea
Mustela_eversmannii
Mustela_felipei
Mustela_frenata
Mustela_itatsi
Mustela_kathiah
Mustela_lutreola
Mustela_nigripes
Mustela_nivalis
Mustela_nudipes
Mustela_putorius
Mustela_sibirica
Mustela_strigidorsa
Mydaus_javanensis
Mydaus_marchei
Nandinia_binotata
Nasua_narica
Nasua_nasua
Nasuella_meridensis
Nasuella_olivacea
Neofelis_nebulosa
Neovison_vison
Nyctereutes_procyonoides
Osbornictis_piscivora
Otocolobus_manul
Otocyon_megalotis
Paguma_larvata
Panthera_leo
Panthera_onca
Panthera_pardus
Panthera_tigris
Paracynictis_selousi
Paradoxurus_hermaphroditus
Paradoxurus_musanga
Paradoxurus_zeylonensis
Hyaena_brunnea
Catopuma_badia
Pardofelis_marmorata
Catopuma_temminckii
Poecilogale_albinucha
Poiana_richardsonii
Potos_flavus
Prionailurus_bengalensis
Prionailurus_planiceps
Prionailurus_rubiginosus
Prionailurus_viverrinus
Prionodon_linsang
Prionodon_pardicolor
Procyon_cancrivorus
Procyon_lotor
Proteles_cristatus
Pseudalopex_culpaeus
Pseudalopex_fulvipes
Pseudalopex_griseus
Pseudalopex_gymnocercus
Pseudalopex_sechurae
Pseudalopex_vetulus
Pteronura_brasiliensis
Puma_concolor
Puma_yagouaroundi
Rhynchogale_melleri
Salanoia_concolor
Salanoia_durrelli
Smilodon_populator
Speothos_venaticus
Spilogale_gracilis
Spilogale_putorius
Suricata_suricatta
Taxidea_taxus
Tremarctos_ornatus
Uncia_uncia
Urocyon_cinereoargenteus
Urocyon_littoralis
Ursus_americanus
Ursus_arctos
Ursus_maritimus
Ursus_spelaeus
Ursus_thibetanus
Viverra_megaspila
Viverra_tangalunga
Viverra_zibetha
Viverricula_indica
Vormela_peregusna
Vulpes_cana
Vulpes_chama
Vulpes_corsac
Vulpes_ferrilata
Vulpes_lagopus
Vulpes_macrotis
Vulpes_rueppellii
Vulpes_velox
Vulpes_vulpes
Vulpes_zerda
